tmsp,country,amount,success,PSP,3D_secured,card,success_txnFee,failure_txnFee,noOfAttempts,Month,Day,Hour,Weekday
2019-02-07 14:13:54,1,189,0,3,0,1,3,1.0,2,2,7,14,4
2019-02-07 14:14:12,1,189,0,3,0,1,3,1.0,3,2,7,14,4
2019-02-07 14:15:28,2,323,0,2,0,2,1,0.5,1,2,7,14,4
2019-02-07 14:16:04,2,323,1,1,0,2,5,2.0,2,2,7,14,4
2019-02-07 14:17:44,1,47,1,3,0,1,3,1.0,1,2,7,14,4
2019-02-07 14:20:17,1,247,0,3,0,1,3,1.0,1,2,7,14,4
2019-02-07 14:20:52,1,247,0,3,0,1,3,1.0,2,2,7,14,4
2019-02-07 14:21:42,1,247,0,3,0,1,3,1.0,3,2,7,14,4
2019-02-07 14:24:09,1,223,1,3,1,2,3,1.0,1,2,7,14,4
2019-02-07 14:25:15,1,326,0,3,1,1,3,1.0,1,2,7,14,4
2019-02-07 14:25:59,1,326,0,2,1,1,1,0.5,2,2,7,14,4
2019-02-07 14:27:20,1,339,0,3,0,1,3,1.0,1,2,7,14,4
2019-02-07 14:27:46,1,339,0,3,0,1,3,1.0,2,2,7,14,4
2019-02-07 14:28:04,1,339,0,3,0,1,3,1.0,3,2,7,14,4
2019-02-07 14:31:02,1,42,0,2,1,1,1,0.5,1,2,7,14,4
2019-02-07 14:33:13,0,277,0,2,0,1,1,0.5,1,2,7,14,4
2019-02-07 14:33:24,0,277,0,3,0,1,3,1.0,2,2,7,14,4
2019-02-07 14:36:22,1,400,0,2,0,1,1,0.5,1,2,7,14,4
2019-02-07 14:36:38,1,400,0,3,0,1,3,1.0,2,2,7,14,4
2019-02-07 14:36:49,1,400,0,1,0,1,5,2.0,3,2,7,14,4
2019-02-07 14:37:00,1,400,1,2,0,1,1,0.5,4,2,7,14,4
2019-02-07 14:39:07,2,163,1,3,0,0,3,1.0,1,2,7,14,4
2019-02-07 14:43:45,1,82,0,3,0,2,3,1.0,1,2,7,14,4
2019-02-07 14:45:36,1,257,0,3,0,1,3,1.0,1,2,7,14,4
2019-02-07 14:48:22,0,136,0,3,0,1,3,1.0,1,2,7,14,4
2019-02-07 14:55:10,0,69,1,1,0,1,5,2.0,1,2,7,14,4
2019-02-07 14:56:50,2,295,1,1,0,1,5,2.0,1,2,7,14,4
2019-02-07 14:58:29,1,245,0,3,0,2,3,1.0,1,2,7,14,4
2019-02-07 14:59:03,1,245,1,3,0,2,3,1.0,2,2,7,14,4
2019-02-07 15:00:11,1,276,0,3,0,0,3,1.0,1,2,7,15,4
2019-02-07 15:00:41,1,276,1,0,0,0,10,5.0,2,2,7,15,4
2019-02-07 15:03:42,1,299,0,3,1,0,3,1.0,1,2,7,15,4
2019-02-07 15:04:09,1,299,0,3,1,0,3,1.0,2,2,7,15,4
2019-02-07 15:04:09,1,299,0,0,1,0,10,5.0,3,2,7,15,4
2019-02-07 15:04:15,1,299,1,1,1,0,5,2.0,4,2,7,15,4
2019-02-07 15:07:06,1,334,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:07:50,1,334,0,1,0,1,5,2.0,2,2,7,15,4
2019-02-07 15:09:38,1,183,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:12:28,0,232,1,3,0,2,3,1.0,1,2,7,15,4
2019-02-07 15:16:28,1,120,1,3,0,2,3,1.0,1,2,7,15,4
2019-02-07 15:21:15,1,140,0,2,0,2,1,0.5,1,2,7,15,4
2019-02-07 15:23:05,2,334,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:24:31,1,112,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:25:23,1,112,0,3,0,1,3,1.0,2,2,7,15,4
2019-02-07 15:25:29,1,112,1,2,0,1,1,0.5,3,2,7,15,4
2019-02-07 15:29:06,1,85,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:29:50,1,85,0,3,0,1,3,1.0,2,2,7,15,4
2019-02-07 15:31:23,1,154,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:31:38,1,154,0,3,0,1,3,1.0,2,2,7,15,4
2019-02-07 15:32:04,1,154,0,0,0,1,10,5.0,3,2,7,15,4
2019-02-07 15:32:11,1,154,1,2,0,1,1,0.5,4,2,7,15,4
2019-02-07 15:35:30,2,250,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:39:08,0,303,0,1,0,1,5,2.0,1,2,7,15,4
2019-02-07 15:39:43,0,303,1,3,0,1,3,1.0,2,2,7,15,4
2019-02-07 15:41:07,0,511,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:41:54,0,511,0,3,0,1,3,1.0,2,2,7,15,4
2019-02-07 15:42:54,0,511,0,3,0,1,3,1.0,3,2,7,15,4
2019-02-07 15:43:16,0,511,0,3,0,1,3,1.0,4,2,7,15,4
2019-02-07 15:43:28,0,511,0,2,0,1,1,0.5,5,2,7,15,4
2019-02-07 15:44:36,1,252,0,0,0,2,10,5.0,1,2,7,15,4
2019-02-07 15:46:15,1,129,0,3,0,1,3,1.0,1,2,7,15,4
2019-02-07 15:52:47,0,102,0,3,1,0,3,1.0,1,2,7,15,4
2019-02-07 15:53:50,2,177,0,2,0,0,1,0.5,1,2,7,15,4
2019-02-07 15:53:53,2,177,1,1,0,0,5,2.0,2,2,7,15,4
2019-02-07 15:55:47,1,356,1,2,1,0,1,0.5,1,2,7,15,4
2019-02-07 15:59:04,0,42,1,2,0,1,1,0.5,1,2,7,15,4
2019-02-07 16:01:38,1,184,1,3,0,0,3,1.0,1,2,7,16,4
2019-02-07 16:02:48,1,244,1,3,0,2,3,1.0,1,2,7,16,4
2019-02-07 16:08:41,1,73,0,2,0,0,1,0.5,1,2,7,16,4
2019-02-07 16:09:22,1,73,0,3,0,0,3,1.0,2,2,7,16,4
2019-02-07 16:10:02,1,73,0,3,0,0,3,1.0,3,2,7,16,4
2019-02-07 16:10:37,1,73,0,3,0,0,3,1.0,4,2,7,16,4
2019-02-07 16:11:04,1,73,0,2,0,0,1,0.5,5,2,7,16,4
2019-02-07 16:11:37,1,73,1,3,0,0,3,1.0,6,2,7,16,4
2019-02-07 16:15:51,2,82,0,3,1,1,3,1.0,1,2,7,16,4
2019-02-07 16:17:00,1,151,0,2,0,1,1,0.5,1,2,7,16,4
2019-02-07 16:17:36,1,151,0,2,0,1,1,0.5,2,2,7,16,4
2019-02-07 16:19:32,1,110,0,3,0,1,3,1.0,1,2,7,16,4
2019-02-07 16:21:42,2,33,0,3,1,2,3,1.0,1,2,7,16,4
2019-02-07 16:26:30,1,163,1,1,0,0,5,2.0,1,2,7,16,4
2019-02-07 16:28:23,2,127,0,3,0,1,3,1.0,1,2,7,16,4
2019-02-07 16:29:21,2,127,0,3,0,1,3,1.0,2,2,7,16,4
2019-02-07 16:30:12,2,127,0,3,0,1,3,1.0,3,2,7,16,4
2019-02-07 16:30:37,2,127,0,1,0,1,5,2.0,4,2,7,16,4
2019-02-07 16:31:04,2,127,0,0,0,1,10,5.0,5,2,7,16,4
2019-02-07 16:33:03,1,359,0,1,0,1,5,2.0,1,2,7,16,4
2019-02-07 16:35:56,1,72,0,1,0,2,5,2.0,1,2,7,16,4
2019-02-07 16:36:22,1,72,0,3,0,2,3,1.0,2,2,7,16,4
2019-02-07 16:37:39,1,92,0,3,0,0,3,1.0,1,2,7,16,4
2019-02-07 16:38:28,1,92,0,3,0,0,3,1.0,2,2,7,16,4
2019-02-07 16:38:46,1,92,1,1,0,0,5,2.0,3,2,7,16,4
2019-02-07 16:39:49,0,231,0,1,0,1,5,2.0,1,2,7,16,4
2019-02-07 16:40:35,0,231,0,3,0,1,3,1.0,2,2,7,16,4
2019-02-07 16:45:17,0,234,0,1,1,1,5,2.0,1,2,7,16,4
2019-02-07 16:51:33,0,178,0,1,0,1,5,2.0,1,2,7,16,4
2019-02-07 16:51:37,0,178,0,3,0,1,3,1.0,2,2,7,16,4
2019-02-07 16:52:32,0,178,0,3,0,1,3,1.0,3,2,7,16,4
2019-02-07 16:52:35,0,178,0,0,0,1,10,5.0,4,2,7,16,4
2019-02-07 16:56:14,0,233,1,2,0,2,1,0.5,1,2,7,16,4
2019-02-07 16:57:38,0,156,1,0,0,1,10,5.0,1,2,7,16,4
2019-02-07 16:58:52,1,186,1,1,0,2,5,2.0,1,2,7,16,4
2019-02-07 17:00:53,1,170,0,0,0,0,10,5.0,1,2,7,17,4
2019-02-07 17:01:07,1,170,0,1,0,0,5,2.0,2,2,7,17,4
2019-02-07 17:01:22,1,170,0,2,0,0,1,0.5,3,2,7,17,4
2019-02-07 17:02:13,1,170,0,1,0,0,5,2.0,4,2,7,17,4
2019-02-07 17:02:40,1,170,0,3,0,0,3,1.0,5,2,7,17,4
2019-02-07 17:03:33,1,170,0,3,0,0,3,1.0,6,2,7,17,4
2019-02-07 17:06:30,1,173,0,3,0,1,3,1.0,1,2,7,17,4
2019-02-07 17:06:32,1,173,0,3,0,1,3,1.0,2,2,7,17,4
2019-02-07 17:07:37,1,204,0,3,0,1,3,1.0,1,2,7,17,4
2019-02-07 17:07:39,1,204,0,3,0,1,3,1.0,2,2,7,17,4
2019-02-07 17:08:52,1,152,0,3,0,1,3,1.0,1,2,7,17,4
2019-02-07 17:09:02,1,152,0,2,0,1,1,0.5,2,2,7,17,4
2019-02-07 17:09:05,1,152,0,3,0,1,3,1.0,3,2,7,17,4
2019-02-07 17:12:55,1,190,0,3,0,1,3,1.0,1,2,7,17,4
2019-02-07 17:13:04,1,190,0,3,0,1,3,1.0,2,2,7,17,4
2019-02-07 17:13:25,1,190,1,3,0,1,3,1.0,3,2,7,17,4
2019-02-07 17:16:08,1,203,0,2,0,0,1,0.5,1,2,7,17,4
2019-02-07 17:18:31,2,282,0,2,0,2,1,0.5,1,2,7,17,4
2019-02-07 17:18:32,2,282,1,3,0,2,3,1.0,2,2,7,17,4
2019-02-07 17:21:54,1,163,0,2,0,2,1,0.5,1,2,7,17,4
2019-02-07 17:22:22,1,163,0,3,0,2,3,1.0,2,2,7,17,4
2019-02-07 17:22:28,1,163,1,3,0,2,3,1.0,3,2,7,17,4
2019-02-07 17:25:34,0,219,0,2,0,1,1,0.5,1,2,7,17,4
2019-02-07 17:26:00,0,219,0,3,0,1,3,1.0,2,2,7,17,4
2019-02-07 17:27:34,1,164,0,1,1,1,5,2.0,1,2,7,17,4
2019-02-07 17:28:13,1,164,0,3,1,1,3,1.0,2,2,7,17,4
2019-02-07 17:29:22,1,40,0,3,0,2,3,1.0,1,2,7,17,4
2019-02-07 17:29:49,1,40,0,1,0,2,5,2.0,2,2,7,17,4
2019-02-07 17:32:13,2,130,0,2,0,0,1,0.5,1,2,7,17,4
2019-02-07 17:32:35,2,130,0,3,0,0,3,1.0,2,2,7,17,4
2019-02-07 17:33:27,2,130,0,2,0,0,1,0.5,3,2,7,17,4
2019-02-07 17:35:40,1,149,0,2,0,0,1,0.5,1,2,7,17,4
2019-02-07 17:36:18,1,149,1,1,0,0,5,2.0,2,2,7,17,4
2019-02-07 17:39:38,1,73,0,3,0,0,3,1.0,1,2,7,17,4
2019-02-07 17:43:33,1,313,0,2,0,1,1,0.5,1,2,7,17,4
2019-02-07 17:45:27,1,203,0,0,1,1,10,5.0,1,2,7,17,4
2019-02-07 17:46:23,1,203,0,3,1,1,3,1.0,2,2,7,17,4
2019-02-07 17:46:45,1,203,0,3,1,1,3,1.0,3,2,7,17,4
2019-02-07 17:47:29,1,203,0,3,1,1,3,1.0,4,2,7,17,4
2019-02-07 17:48:19,1,203,0,3,1,1,3,1.0,5,2,7,17,4
2019-02-07 17:48:22,1,203,0,1,1,1,5,2.0,6,2,7,17,4
2019-02-07 17:51:52,2,260,0,1,0,1,5,2.0,1,2,7,17,4
2019-02-07 17:52:04,2,260,0,1,0,1,5,2.0,2,2,7,17,4
2019-02-07 17:52:29,2,260,0,3,0,1,3,1.0,3,2,7,17,4
2019-02-07 17:54:38,1,182,0,3,0,1,3,1.0,1,2,7,17,4
2019-02-07 17:54:42,1,182,1,0,0,1,10,5.0,2,2,7,17,4
2019-02-07 17:55:59,0,161,0,3,0,0,3,1.0,1,2,7,17,4
2019-02-07 17:56:09,0,161,0,3,0,0,3,1.0,2,2,7,17,4
2019-02-07 17:56:36,0,161,1,3,0,0,3,1.0,3,2,7,17,4
2019-02-07 17:57:45,2,226,0,2,0,1,1,0.5,1,2,7,17,4
2019-02-07 17:57:53,2,226,0,2,0,1,1,0.5,2,2,7,17,4
2019-02-07 17:58:03,2,226,0,3,0,1,3,1.0,3,2,7,17,4
2019-02-07 17:58:58,2,226,0,1,0,1,5,2.0,4,2,7,17,4
2019-02-07 17:59:25,2,226,0,3,0,1,3,1.0,5,2,7,17,4
2019-02-07 18:03:14,2,208,1,3,1,1,3,1.0,1,2,7,18,4
2019-02-07 18:04:55,1,72,0,1,0,0,5,2.0,1,2,7,18,4
2019-02-07 18:05:30,1,72,0,3,0,0,3,1.0,2,2,7,18,4
2019-02-07 18:10:00,2,276,0,2,0,1,1,0.5,1,2,7,18,4
2019-02-07 18:11:34,1,343,0,3,1,1,3,1.0,1,2,7,18,4
2019-02-07 18:11:39,1,343,0,1,1,1,5,2.0,2,2,7,18,4
2019-02-07 18:12:13,1,343,1,2,1,1,1,0.5,3,2,7,18,4
2019-02-07 18:14:31,0,167,0,0,1,1,10,5.0,1,2,7,18,4
2019-02-07 18:15:30,0,167,0,3,1,1,3,1.0,2,2,7,18,4
2019-02-07 18:16:56,1,299,1,2,0,2,1,0.5,1,2,7,18,4
2019-02-07 18:23:06,1,276,0,3,0,1,3,1.0,1,2,7,18,4
2019-02-07 18:30:23,1,198,0,2,0,2,1,0.5,1,2,7,18,4
2019-02-07 18:30:28,1,198,1,3,0,2,3,1.0,2,2,7,18,4
2019-02-07 18:32:43,2,54,0,2,0,1,1,0.5,1,2,7,18,4
2019-02-07 18:32:43,2,54,0,3,0,1,3,1.0,2,2,7,18,4
2019-02-07 18:33:10,2,54,1,2,0,1,1,0.5,3,2,7,18,4
2019-02-07 18:35:02,1,308,0,3,1,2,3,1.0,1,2,7,18,4
2019-02-07 18:35:27,1,308,0,2,1,2,1,0.5,2,2,7,18,4
2019-02-07 18:35:49,1,308,0,3,1,2,3,1.0,3,2,7,18,4
2019-02-07 18:36:21,1,308,1,1,1,2,5,2.0,4,2,7,18,4
2019-02-07 18:38:20,2,282,0,2,0,1,1,0.5,1,2,7,18,4
2019-02-07 18:41:27,1,155,0,3,0,1,3,1.0,1,2,7,18,4
2019-02-07 18:41:55,1,155,1,3,0,1,3,1.0,2,2,7,18,4
2019-02-07 18:45:57,0,141,0,2,0,2,1,0.5,1,2,7,18,4
2019-02-07 18:47:12,1,355,0,3,0,1,3,1.0,1,2,7,18,4
2019-02-07 18:47:42,1,355,0,3,0,1,3,1.0,2,2,7,18,4
2019-02-07 18:47:52,1,355,0,3,0,1,3,1.0,3,2,7,18,4
2019-02-07 18:48:32,1,355,1,0,0,1,10,5.0,4,2,7,18,4
2019-02-07 18:49:47,1,194,0,3,0,2,3,1.0,1,2,7,18,4
2019-02-07 18:49:54,1,194,0,2,0,2,1,0.5,2,2,7,18,4
2019-02-07 18:50:59,1,190,1,0,0,2,10,5.0,1,2,7,18,4
2019-02-07 18:52:09,2,253,0,3,0,1,3,1.0,1,2,7,18,4
2019-02-07 18:52:10,2,253,1,2,0,1,1,0.5,2,2,7,18,4
2019-02-07 18:57:08,1,163,0,1,0,0,5,2.0,1,2,7,18,4
2019-02-07 18:57:50,1,163,0,3,0,0,3,1.0,2,2,7,18,4
2019-02-07 18:57:57,1,163,0,3,0,0,3,1.0,3,2,7,18,4
2019-02-07 18:59:22,1,78,0,0,0,1,10,5.0,1,2,7,18,4
2019-02-07 19:00:05,1,78,0,3,0,1,3,1.0,2,2,7,19,4
2019-02-07 19:00:09,1,78,0,2,0,1,1,0.5,3,2,7,19,4
2019-02-07 19:00:47,1,78,0,3,0,1,3,1.0,4,2,7,19,4
2019-02-07 19:00:56,1,78,1,3,0,1,3,1.0,5,2,7,19,4
2019-02-07 19:03:00,0,239,0,3,0,2,3,1.0,1,2,7,19,4
2019-02-07 19:03:10,0,239,0,3,0,2,3,1.0,2,2,7,19,4
2019-02-07 19:05:06,1,170,0,3,0,2,3,1.0,1,2,7,19,4
2019-02-07 19:11:35,2,269,0,3,0,1,3,1.0,1,2,7,19,4
2019-02-07 19:13:38,1,237,0,3,0,1,3,1.0,1,2,7,19,4
2019-02-07 19:14:28,1,237,0,3,0,1,3,1.0,2,2,7,19,4
2019-02-07 19:15:21,1,237,0,2,0,1,1,0.5,3,2,7,19,4
2019-02-07 19:17:14,1,133,1,3,1,1,3,1.0,1,2,7,19,4
2019-02-07 19:20:32,1,69,0,3,0,1,3,1.0,1,2,7,19,4
2019-02-07 19:20:41,1,69,0,3,0,1,3,1.0,2,2,7,19,4
2019-02-07 19:21:19,1,69,1,2,0,1,1,0.5,3,2,7,19,4
2019-02-07 19:25:38,1,306,0,3,1,1,3,1.0,1,2,7,19,4
2019-02-07 19:26:11,1,306,0,3,1,1,3,1.0,2,2,7,19,4
2019-02-07 19:30:10,1,121,0,3,1,2,3,1.0,1,2,7,19,4
2019-02-07 19:32:01,1,220,0,3,0,1,3,1.0,1,2,7,19,4
2019-02-07 19:34:16,0,332,0,0,0,1,10,5.0,1,2,7,19,4
2019-02-07 19:40:13,1,155,0,2,0,2,1,0.5,1,2,7,19,4
2019-02-07 19:40:55,1,155,0,3,0,2,3,1.0,2,2,7,19,4
2019-02-07 19:43:50,1,253,1,2,0,0,1,0.5,1,2,7,19,4
2019-02-07 19:52:00,1,211,0,3,0,1,3,1.0,1,2,7,19,4
2019-02-07 19:53:32,1,252,0,2,0,0,1,0.5,1,2,7,19,4
2019-02-07 19:56:34,1,230,0,2,1,1,1,0.5,1,2,7,19,4
2019-02-07 19:59:00,1,122,1,3,0,2,3,1.0,1,2,7,19,4
2019-02-07 20:03:38,2,174,0,1,0,0,5,2.0,1,2,7,20,4
2019-02-07 20:06:30,2,266,0,3,0,2,3,1.0,1,2,7,20,4
2019-02-07 20:06:36,2,266,0,3,0,2,3,1.0,2,2,7,20,4
2019-02-07 20:06:41,2,266,0,1,0,2,5,2.0,3,2,7,20,4
2019-02-07 20:07:02,2,266,0,2,0,2,1,0.5,4,2,7,20,4
2019-02-07 20:08:55,1,408,0,3,1,1,3,1.0,1,2,7,20,4
2019-02-07 20:09:23,1,408,0,2,1,1,1,0.5,2,2,7,20,4
2019-02-07 20:11:42,1,244,0,3,1,1,3,1.0,1,2,7,20,4
2019-02-07 20:11:47,1,244,0,1,1,1,5,2.0,2,2,7,20,4
2019-02-07 20:12:50,1,195,0,1,0,2,5,2.0,1,2,7,20,4
2019-02-07 20:13:35,1,195,1,3,0,2,3,1.0,2,2,7,20,4
2019-02-07 20:15:00,1,129,0,1,0,1,5,2.0,1,2,7,20,4
2019-02-07 20:15:17,1,129,0,3,0,1,3,1.0,2,2,7,20,4
2019-02-07 20:15:21,1,129,0,3,0,1,3,1.0,3,2,7,20,4
2019-02-07 20:16:34,1,234,0,2,1,1,1,0.5,1,2,7,20,4
2019-02-07 20:22:22,2,227,0,2,0,1,1,0.5,1,2,7,20,4
2019-02-07 20:22:26,2,227,0,3,0,1,3,1.0,2,2,7,20,4
2019-02-07 20:24:01,1,238,0,3,1,1,3,1.0,1,2,7,20,4
2019-02-07 20:24:57,1,238,0,3,1,1,3,1.0,2,2,7,20,4
2019-02-07 20:25:51,1,238,0,2,1,1,1,0.5,3,2,7,20,4
2019-02-07 20:26:02,1,238,0,3,1,1,3,1.0,4,2,7,20,4
2019-02-07 20:28:00,1,206,0,3,1,2,3,1.0,1,2,7,20,4
2019-02-07 20:28:04,1,206,0,2,1,2,1,0.5,2,2,7,20,4
2019-02-07 20:28:21,1,206,0,2,1,2,1,0.5,3,2,7,20,4
2019-02-07 20:28:31,1,206,0,3,1,2,3,1.0,4,2,7,20,4
2019-02-07 20:28:37,1,206,0,1,1,2,5,2.0,5,2,7,20,4
2019-02-07 20:29:26,1,206,1,1,1,2,5,2.0,6,2,7,20,4
2019-02-07 20:30:34,0,316,0,3,0,0,3,1.0,1,2,7,20,4
2019-02-07 20:32:04,1,166,0,3,0,2,3,1.0,1,2,7,20,4
2019-02-07 20:35:44,1,270,0,1,1,1,5,2.0,1,2,7,20,4
2019-02-07 20:36:07,1,270,0,3,1,1,3,1.0,2,2,7,20,4
2019-02-07 20:36:43,1,270,1,2,1,1,1,0.5,3,2,7,20,4
2019-02-07 20:38:03,2,117,1,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:39:06,1,86,0,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:39:34,1,86,0,2,0,1,1,0.5,2,2,7,20,4
2019-02-07 20:42:24,0,207,0,1,0,1,5,2.0,1,2,7,20,4
2019-02-07 20:43:20,0,207,1,2,0,1,1,0.5,2,2,7,20,4
2019-02-07 20:49:35,0,196,0,1,0,2,5,2.0,1,2,7,20,4
2019-02-07 20:49:48,0,196,0,2,0,2,1,0.5,2,2,7,20,4
2019-02-07 20:49:53,0,196,0,3,0,2,3,1.0,3,2,7,20,4
2019-02-07 20:50:22,0,196,0,1,0,2,5,2.0,4,2,7,20,4
2019-02-07 20:51:06,0,196,1,3,0,2,3,1.0,5,2,7,20,4
2019-02-07 20:52:24,1,68,1,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:53:33,1,142,0,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:54:09,1,142,1,3,0,1,3,1.0,2,2,7,20,4
2019-02-07 20:55:50,1,236,0,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:56:03,1,236,0,1,0,1,5,2.0,2,2,7,20,4
2019-02-07 20:57:46,1,77,0,3,0,1,3,1.0,1,2,7,20,4
2019-02-07 20:58:20,1,77,0,1,0,1,5,2.0,2,2,7,20,4
2019-02-07 21:02:28,2,261,0,3,0,2,3,1.0,1,2,7,21,4
2019-02-07 21:06:20,0,123,0,1,0,1,5,2.0,1,2,7,21,4
2019-02-07 21:07:11,0,123,1,3,0,1,3,1.0,2,2,7,21,4
2019-02-07 21:08:41,0,20,1,1,1,1,5,2.0,1,2,7,21,4
2019-02-07 21:12:20,1,484,0,2,0,1,1,0.5,1,2,7,21,4
2019-02-07 21:12:24,1,484,0,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:12:41,1,484,1,0,0,1,10,5.0,3,2,7,21,4
2019-02-07 21:13:55,2,179,0,3,0,0,3,1.0,1,2,7,21,4
2019-02-07 21:14:00,2,179,0,3,0,0,3,1.0,2,2,7,21,4
2019-02-07 21:15:48,2,241,0,3,0,2,3,1.0,1,2,7,21,4
2019-02-07 21:15:50,2,241,0,3,0,2,3,1.0,2,2,7,21,4
2019-02-07 21:17:53,1,252,0,2,0,1,1,0.5,1,2,7,21,4
2019-02-07 21:18:05,1,252,0,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:20:13,2,120,0,3,0,2,3,1.0,1,2,7,21,4
2019-02-07 21:20:28,2,120,0,2,0,2,1,0.5,2,2,7,21,4
2019-02-07 21:21:07,2,120,1,3,0,2,3,1.0,3,2,7,21,4
2019-02-07 21:22:41,1,354,0,3,0,1,3,1.0,1,2,7,21,4
2019-02-07 21:23:33,1,354,0,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:23:52,1,354,0,3,0,1,3,1.0,3,2,7,21,4
2019-02-07 21:25:27,0,208,0,1,1,1,5,2.0,1,2,7,21,4
2019-02-07 21:31:51,2,235,0,0,1,1,10,5.0,1,2,7,21,4
2019-02-07 21:32:09,2,235,1,2,1,1,1,0.5,2,2,7,21,4
2019-02-07 21:33:13,1,388,0,3,0,1,3,1.0,1,2,7,21,4
2019-02-07 21:33:38,1,388,0,3,0,1,3,1.0,2,2,7,21,4
2019-02-07 21:33:40,1,388,0,3,0,1,3,1.0,3,2,7,21,4
2019-02-07 21:33:54,1,388,0,0,0,1,10,5.0,4,2,7,21,4
2019-02-07 21:34:42,1,388,1,2,0,1,1,0.5,5,2,7,21,4
2019-02-07 21:36:39,1,331,0,3,0,2,3,1.0,1,2,7,21,4
2019-02-07 21:37:08,1,331,0,0,0,2,10,5.0,2,2,7,21,4
2019-02-07 21:37:14,1,331,0,2,0,2,1,0.5,3,2,7,21,4
2019-02-07 21:37:33,1,331,0,3,0,2,3,1.0,4,2,7,21,4
2019-02-07 21:38:56,2,245,1,0,0,2,10,5.0,1,2,7,21,4
2019-02-07 21:42:17,1,62,0,1,0,1,5,2.0,1,2,7,21,4
2019-02-07 21:45:07,1,145,0,3,0,1,3,1.0,1,2,7,21,4
2019-02-07 21:45:54,1,145,1,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:47:55,1,77,0,2,0,1,1,0.5,1,2,7,21,4
2019-02-07 21:48:30,1,77,0,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:49:30,1,77,0,2,0,1,1,0.5,3,2,7,21,4
2019-02-07 21:50:57,1,55,0,3,1,1,3,1.0,1,2,7,21,4
2019-02-07 21:50:59,1,55,0,3,1,1,3,1.0,2,2,7,21,4
2019-02-07 21:51:02,1,55,0,1,1,1,5,2.0,3,2,7,21,4
2019-02-07 21:54:13,0,373,1,3,0,2,3,1.0,1,2,7,21,4
2019-02-07 21:56:12,1,26,0,3,0,1,3,1.0,1,2,7,21,4
2019-02-07 21:57:00,1,26,0,2,0,1,1,0.5,2,2,7,21,4
2019-02-07 21:59:12,0,221,0,3,1,0,3,1.0,1,2,7,21,4
2019-02-07 21:59:49,0,221,1,2,1,0,1,0.5,2,2,7,21,4
2019-02-07 22:01:13,1,137,0,3,0,1,3,1.0,1,2,7,22,4
2019-02-07 22:01:44,1,137,0,1,0,1,5,2.0,2,2,7,22,4
2019-02-07 22:02:09,1,137,0,2,0,1,1,0.5,3,2,7,22,4
2019-02-07 22:02:36,1,137,1,2,0,1,1,0.5,4,2,7,22,4
2019-02-07 22:05:55,0,58,0,3,0,0,3,1.0,1,2,7,22,4
2019-02-07 22:09:31,1,258,0,3,1,1,3,1.0,1,2,7,22,4
2019-02-07 22:09:42,1,258,0,3,1,1,3,1.0,2,2,7,22,4
2019-02-07 22:14:33,1,142,0,2,0,2,1,0.5,1,2,7,22,4
2019-02-07 22:15:01,1,142,0,3,0,2,3,1.0,2,2,7,22,4
2019-02-07 22:15:39,1,142,0,1,0,2,5,2.0,3,2,7,22,4
2019-02-07 22:16:20,1,142,0,3,0,2,3,1.0,4,2,7,22,4
2019-02-07 22:17:26,1,330,1,1,1,1,5,2.0,1,2,7,22,4
2019-02-07 22:18:34,1,332,0,3,0,2,3,1.0,1,2,7,22,4
2019-02-07 22:19:58,0,291,1,1,0,0,5,2.0,1,2,7,22,4
2019-02-07 22:22:01,0,253,0,3,1,1,3,1.0,1,2,7,22,4
2019-02-07 22:28:48,1,251,0,3,0,1,3,1.0,1,2,7,22,4
2019-02-07 22:29:43,1,251,0,3,0,1,3,1.0,2,2,7,22,4
2019-02-07 22:31:09,1,419,0,2,0,0,1,0.5,1,2,7,22,4
2019-02-07 22:31:23,1,419,0,3,0,0,3,1.0,2,2,7,22,4
2019-02-07 22:32:30,1,237,1,1,0,1,5,2.0,1,2,7,22,4
2019-02-07 22:33:58,0,89,0,1,0,2,5,2.0,1,2,7,22,4
2019-02-07 22:35:15,1,118,0,0,0,1,10,5.0,1,2,7,22,4
2019-02-07 22:36:30,2,328,0,3,0,1,3,1.0,1,2,7,22,4
2019-02-07 22:36:49,2,328,0,3,0,1,3,1.0,2,2,7,22,4
2019-02-07 22:38:48,0,253,0,3,1,2,3,1.0,1,2,7,22,4
